accession_id,amo_number,description,quantity,category,current_market_value,asset_location,room_number,box_number,mode_of_acquisition,acquisition_date,acquisition_price,remarks,dimensions,status,date_created,date_modified
2024-ART-0578-Gallery,AMO-23588,ART item #578 with historical significance,64,ART,48188.57925251778,Gallery-East,Ga5-C,9.0,Donation,07/07/2024,3181.61834837016,Remark for item 578,60 cm x 130 cm,ACTIVE,03/04/2024 12:00:00 AM,03/15/2024 12:00:00 AM
2024-DOCUMENTS-0579-Gallery,AMO-94523,DOCUMENTS item #579 with historical significance,91,DOCUMENTS,5950.086954205007,Gallery-East,Ga4-A,169.0,Purchase,07/22/2024,1600.1566335913067,Remark for item 579,13 cm x 16 cm,ACTIVE,03/19/2024 12:00:00 AM,04/13/2024 12:00:00 AM
2024-FURNITURE-0580-Storage,AMO-53920,FURNITURE item #580 with historical significance,22,FURNITURE,20337.949318260416,Storage-Facility-7,St5-B,165.0,Donation,01/26/2024,-4113.962825992028,Remark for item 580,109 cm x 196 cm,ACTIVE,03/29/2024 12:00:00 AM,04/10/2024 12:00:00 AM
2024-FURNITURE-0581-Warehouse,AMO-67331,FURNITURE item #581 with historical significance,30,FURNITURE,,Warehouse-A,Wa1-C,101.0,Donation,11/09/2024,-286.8826871167255,Remark for item 581,33 cm x 33 cm,ACTIVE,01/14/2024 12:00:00 AM,01/27/2024 12:00:00 AM
2024-ART-0582-Warehouse,AMO-13646,ART item #582 with historical significance,80,ART,,Warehouse-A,Wa5-A,117.0,Transfer,06/06/2024,-7342.920369387948,Remark for item 582,147 cm x 72 cm,ACTIVE,07/12/2024 12:00:00 AM,08/05/2024 12:00:00 AM
2024-FURNITURE-0583-Goldenberg,AMO-46040,FURNITURE item #583 with historical significance,11,FURNITURE,14980.578065131982,Goldenberg,Go2-C,29.0,Donation,10/04/2024,4235.979698513705,Remark for item 583,33 cm x 29 cm,ACTIVE,09/10/2024 12:00:00 AM,10/07/2024 12:00:00 AM
2024-FURNITURE-0584-Warehouse,AMO-61222,FURNITURE item #584 with historical significance,13,FURNITURE,-7079.661557484351,Warehouse-A,Wa4-A,54.0,Purchase,07/11/2024,8869.933816450164,Remark for item 584,86 cm x 12 cm,ACTIVE,04/01/2024 12:00:00 AM,04/22/2024 12:00:00 AM
2024-SCULPTURE-0585-Goldenberg,AMO-25362,SCULPTURE item #585 with historical significance,44,SCULPTURE,-25644.141575058533,Goldenberg,Go3-B,190.0,Transfer,02/07/2024,-6321.874401049101,Remark for item 585,49 cm x 65 cm,ACTIVE,07/05/2024 12:00:00 AM,07/08/2024 12:00:00 AM
2024-MEMORABILIA-0586-Goldenberg,AMO-52931,MEMORABILIA item #586 with historical significance,18,MEMORABILIA,10611.2954639993,Goldenberg,Go2-A,124.0,Transfer,02/12/2024,6235.491513060772,Remark for item 586,136 cm x 121 cm,INACTIVE,09/19/2024 12:00:00 AM,10/19/2024 12:00:00 AM
2024-DOCUMENTS-0587-Warehouse,AMO-42780,DOCUMENTS item #587 with historical significance,23,DOCUMENTS,47098.19228644672,Warehouse-A,Wa2-C,,Transfer,10/10/2024,-1294.4213143447,Remark for item 587,120 cm x 124 cm,ACTIVE,08/04/2024 12:00:00 AM,08/23/2024 12:00:00 AM
2024-FURNITURE-0588-Storage,AMO-91646,FURNITURE item #588 with historical significance,14,FURNITURE,31967.02083578239,Storage-Facility-7,St5-B,162.0,Purchase,08/06/2024,807.457652496464,Remark for item 588,114 cm x 85 cm,ACTIVE,11/05/2024 12:00:00 AM,12/01/2024 12:00:00 AM
2024-SCULPTURE-0589-Storage,AMO-62206,SCULPTURE item #589 with historical significance,4,SCULPTURE,684.3175014795097,Storage-Facility-7,St1-A,19.0,Purchase,06/12/2024,5418.299687433362,Remark for item 589,,ACTIVE,12/18/2024 12:00:00 AM,12/18/2024 12:00:00 AM
2024-FURNITURE-0590-Warehouse,AMO-70997,FURNITURE item #590 with historical significance,73,FURNITURE,21308.07196033549,Warehouse-A,Wa3-A,135.0,Transfer,09/09/2024,-6881.960784921247,Remark for item 590,181 cm x 29 cm,ACTIVE,10/20/2024 12:00:00 AM,11/17/2024 12:00:00 AM
2024-DOCUMENTS-0591-Gallery,AMO-51652,DOCUMENTS item #591 with historical significance,41,DOCUMENTS,41913.508743147395,Gallery-East,Ga2-A,108.0,Donation,08/06/2024,7900.456770737258,Remark for item 591,15 cm x 82 cm,ACTIVE,01/10/2024 12:00:00 AM,01/30/2024 12:00:00 AM
2024-SCULPTURE-0592-Goldenberg,AMO-70525,SCULPTURE item #592 with historical significance,37,SCULPTURE,-10639.067537738236,Goldenberg,Go2-B,,Donation,02/16/2024,,Remark for item 592,80 cm x 91 cm,ACTIVE,06/26/2024 12:00:00 AM,07/08/2024 12:00:00 AM
2024-ART-0593-Storage,AMO-74725,ART item #593 with historical significance,79,ART,14895.088335935226,Storage-Facility-7,St1-B,165.0,Purchase,02/27/2024,3470.1509314136943,Remark for item 593,,INACTIVE,01/25/2024 12:00:00 AM,02/20/2024 12:00:00 AM
2024-ART-0594-Warehouse,AMO-23780,ART item #594 with historical significance,42,ART,11516.844145597679,Warehouse-A,Wa4-A,95.0,Donation,09/01/2024,-1751.5257692271007,Remark for item 594,21 cm x 38 cm,ACTIVE,01/25/2024 12:00:00 AM,02/24/2024 12:00:00 AM
2024-FURNITURE-0595-Goldenberg,AMO-44567,FURNITURE item #595 with historical significance,43,FURNITURE,-11790.584198451288,Goldenberg,Go5-B,,Purchase,03/11/2024,872.2296450427737,Remark for item 595,115 cm x 173 cm,INACTIVE,08/16/2024 12:00:00 AM,09/06/2024 12:00:00 AM
2024-ART-0596-Warehouse,AMO-85744,ART item #596 with historical significance,62,ART,34318.225481484114,Warehouse-A,Wa4-B,68.0,Purchase,12/03/2024,3718.0007729721615,Remark for item 596,175 cm x 198 cm,UNDER_REVIEW,04/15/2024 12:00:00 AM,05/07/2024 12:00:00 AM
2024-ART-0597-Goldenberg,AMO-74828,ART item #597 with historical significance,8,ART,-4265.358302152648,Goldenberg,Go2-A,125.0,Transfer,04/27/2024,4858.493553241724,Remark for item 597,89 cm x 191 cm,ACTIVE,08/20/2024 12:00:00 AM,09/09/2024 12:00:00 AM
2024-MEMORABILIA-0598-Goldenberg,AMO-27047,MEMORABILIA item #598 with historical significance,29,MEMORABILIA,-66213.56551575189,Goldenberg,Go3-B,49.0,Purchase,,6743.8285018605175,Remark for item 598,157 cm x 175 cm,ACTIVE,02/22/2024 12:00:00 AM,02/26/2024 12:00:00 AM
2024-DOCUMENTS-0599-Goldenberg,AMO-24444,DOCUMENTS item #599 with historical significance,31,DOCUMENTS,,Goldenberg,Go1-B,116.0,Donation,02/18/2024,,Remark for item 599,138 cm x 120 cm,ACTIVE,09/17/2024 12:00:00 AM,09/27/2024 12:00:00 AM
1869-ART-0600-Gallery,AMO-58467,ART item #600 with historical significance,1,ART,-38492.84446945249,Gallery-East,Ga1-A,76.0,Transfer,03/20/1869,-812.2047070156607,Remark for item 600,37 cm x 184 cm,ACTIVE,01/26/2024 12:00:00 AM,02/15/2024 12:00:00 AM
2024-MEMORABILIA-0601-Goldenberg,AMO-38780,MEMORABILIA item #601 with historical significance,15,MEMORABILIA,-22991.747365653595,Goldenberg,Go1-A,71.0,Transfer,10/23/2024,-5473.407378604529,Remark for item 601,197 cm x 187 cm,ACTIVE,05/17/2024 12:00:00 AM,06/01/2024 12:00:00 AM
2024-MEMORABILIA-0602-Warehouse,AMO-36683,MEMORABILIA item #602 with historical significance,45,MEMORABILIA,34020.669684462984,Warehouse-A,Wa3-C,,Transfer,12/20/2024,-1338.5060065594566,Remark for item 602,71 cm x 53 cm,ACTIVE,06/10/2024 12:00:00 AM,07/01/2024 12:00:00 AM
2024-ART-0603-Warehouse,AMO-34555,ART item #603 with historical significance,43,ART,13662.597043267895,Warehouse-A,Wa4-A,46.0,Donation,02/06/2024,765.3971056040797,Remark for item 603,131 cm x 159 cm,INACTIVE,01/01/2024 12:00:00 AM,01/16/2024 12:00:00 AM
2024-MEMORABILIA-0604-Gallery,AMO-24337,MEMORABILIA item #604 with historical significance,6,MEMORABILIA,16926.020680578036,Gallery-East,Ga1-C,43.0,Transfer,02/04/2024,1384.1094553012767,Remark for item 604,198 cm x 99 cm,ACTIVE,10/06/2024 12:00:00 AM,10/14/2024 12:00:00 AM
2024-DOCUMENTS-0605-Storage,AMO-57748,DOCUMENTS item #605 with historical significance,19,DOCUMENTS,-27074.80560471424,Storage-Facility-7,St1-B,170.0,Purchase,10/16/2024,5981.3340972357,Remark for item 605,15 cm x 47 cm,INACTIVE,07/29/2024 12:00:00 AM,08/25/2024 12:00:00 AM
2024-MEMORABILIA-0606-Warehouse,AMO-56818,MEMORABILIA item #606 with historical significance,64,MEMORABILIA,-7343.914579032813,Warehouse-A,Wa1-A,53.0,Transfer,04/13/2024,-6782.9094932987555,Remark for item 606,183 cm x 149 cm,INACTIVE,08/18/2024 12:00:00 AM,09/17/2024 12:00:00 AM
2024-SCULPTURE-0607-Warehouse,AMO-44774,SCULPTURE item #607 with historical significance,87,SCULPTURE,-5702.879024147813,Warehouse-A,Wa3-B,80.0,Purchase,10/17/2024,8503.798953171554,Remark for item 607,126 cm x 155 cm,ACTIVE,06/26/2024 12:00:00 AM,07/05/2024 12:00:00 AM
2024-ART-0608-Goldenberg,AMO-75395,ART item #608 with historical significance,88,ART,26255.543552837324,Goldenberg,Go2-B,143.0,Transfer,05/16/2024,-743.260672039296,Remark for item 608,,ACTIVE,01/21/2024 12:00:00 AM,01/27/2024 12:00:00 AM
2024-FURNITURE-0609-Goldenberg,AMO-16972,FURNITURE item #609 with historical significance,63,FURNITURE,-3731.44260796072,Goldenberg,Go3-A,,Purchase,06/10/2024,-608.1752560869131,Remark for item 609,153 cm x 49 cm,ACTIVE,02/14/2024 12:00:00 AM,03/07/2024 12:00:00 AM
2024-FURNITURE-0610-Warehouse,AMO-35785,FURNITURE item #610 with historical significance,56,FURNITURE,,Warehouse-A,Wa5-A,64.0,Purchase,11/13/2024,11383.739917804205,Remark for item 610,,ACTIVE,05/13/2024 12:00:00 AM,06/11/2024 12:00:00 AM
2024-FURNITURE-0611-Storage,AMO-32715,FURNITURE item #611 with historical significance,73,FURNITURE,14548.386305788834,Storage-Facility-7,St4-C,65.0,Purchase,09/07/2024,3150.2082359553483,,170 cm x 128 cm,ACTIVE,10/06/2024 12:00:00 AM,10/11/2024 12:00:00 AM
2024-DOCUMENTS-0612-Gallery,AMO-22588,DOCUMENTS item #612 with historical significance,18,DOCUMENTS,30757.086350796053,Gallery-East,Ga5-B,92.0,Transfer,07/15/2024,2193.9457951325676,Remark for item 612,,ACTIVE,10/13/2024 12:00:00 AM,10/13/2024 12:00:00 AM
2024-DOCUMENTS-0613-Goldenberg,AMO-28426,DOCUMENTS item #613 with historical significance,79,DOCUMENTS,-1476.053645517578,Goldenberg,Go3-A,145.0,Transfer,01/25/2024,18.250754575108658,,128 cm x 142 cm,ACTIVE,08/23/2024 12:00:00 AM,09/18/2024 12:00:00 AM
2024-ART-0614-Goldenberg,AMO-17168,ART item #614 with historical significance,35,ART,3209.968514648401,Goldenberg,Go1-B,177.0,Transfer,01/04/2024,813.888817450792,Remark for item 614,23 cm x 189 cm,ACTIVE,04/14/2024 12:00:00 AM,04/30/2024 12:00:00 AM
2024-MEMORABILIA-0615-Gallery,AMO-27878,MEMORABILIA item #615 with historical significance,29,MEMORABILIA,23190.738590924495,Gallery-East,Ga2-B,125.0,Transfer,04/04/2024,,Remark for item 615,143 cm x 34 cm,ACTIVE,05/06/2024 12:00:00 AM,05/12/2024 12:00:00 AM
2024-ART-0616-Gallery,AMO-13231,ART item #616 with historical significance,65,ART,6298.6471451824855,Gallery-East,Ga4-B,48.0,Donation,09/09/2024,4663.200386077896,Remark for item 616,167 cm x 41 cm,ACTIVE,08/09/2024 12:00:00 AM,08/13/2024 12:00:00 AM
2024-ART-0617-Warehouse,AMO-28571,ART item #617 with historical significance,96,ART,2982.085497285442,Warehouse-A,Wa2-A,123.0,Transfer,11/04/2024,1393.1759515804529,Remark for item 617,110 cm x 108 cm,INACTIVE,12/23/2024 12:00:00 AM,01/17/2025 12:00:00 AM
2024-ART-0618-Gallery,AMO-64643,ART item #618 with historical significance,55,ART,-44955.01711330269,Gallery-East,Ga2-A,149.0,Purchase,11/21/2024,5581.638373512407,Remark for item 618,,ACTIVE,06/30/2024 12:00:00 AM,07/30/2024 12:00:00 AM
2024-MEMORABILIA-0619-Gallery,AMO-70076,MEMORABILIA item #619 with historical significance,36,MEMORABILIA,13662.211897449817,Gallery-East,Ga1-A,90.0,Purchase,09/13/2024,5990.050549298261,Remark for item 619,177 cm x 194 cm,ACTIVE,10/15/2024 12:00:00 AM,10/25/2024 12:00:00 AM
2024-DOCUMENTS-0620-Warehouse,AMO-46482,DOCUMENTS item #620 with historical significance,98,DOCUMENTS,-67406.38445484223,Warehouse-A,Wa3-B,156.0,Donation,10/23/2024,11441.873523903638,Remark for item 620,43 cm x 188 cm,ACTIVE,06/14/2024 12:00:00 AM,07/02/2024 12:00:00 AM
2024-SCULPTURE-0621-Storage,AMO-86610,SCULPTURE item #621 with historical significance,80,SCULPTURE,1510.259296120656,Storage-Facility-7,St4-A,25.0,Donation,08/22/2024,6540.914083687582,Remark for item 621,197 cm x 70 cm,ACTIVE,02/23/2024 12:00:00 AM,03/22/2024 12:00:00 AM
2024-MEMORABILIA-0622-Gallery,AMO-65057,MEMORABILIA item #622 with historical significance,9,MEMORABILIA,,Gallery-East,Ga1-C,114.0,Purchase,10/21/2024,-4199.529635627654,Remark for item 622,188 cm x 125 cm,ACTIVE,07/12/2024 12:00:00 AM,07/16/2024 12:00:00 AM
2024-SCULPTURE-0623-Warehouse,AMO-35653,SCULPTURE item #623 with historical significance,33,SCULPTURE,20319.347626564242,Warehouse-A,Wa4-B,112.0,Transfer,04/03/2024,-4267.077815868281,Remark for item 623,62 cm x 18 cm,ACTIVE,03/12/2024 12:00:00 AM,04/09/2024 12:00:00 AM
2024-ART-0624-Storage,AMO-63480,ART item #624 with historical significance,73,ART,-10594.224017395129,Storage-Facility-7,St5-A,187.0,Purchase,08/07/2024,10570.156769333931,Remark for item 624,100 cm x 101 cm,ACTIVE,11/12/2024 12:00:00 AM,12/10/2024 12:00:00 AM
2024-SCULPTURE-0625-Warehouse,AMO-18802,SCULPTURE item #625 with historical significance,57,SCULPTURE,232.93998091633512,Warehouse-A,Wa4-C,,Purchase,02/04/2024,2087.164365898614,,15 cm x 67 cm,ACTIVE,05/28/2024 12:00:00 AM,06/26/2024 12:00:00 AM
2024-FURNITURE-0626-Gallery,AMO-56911,FURNITURE item #626 with historical significance,9,FURNITURE,26751.693267218856,Gallery-East,Ga2-B,157.0,Donation,07/20/2024,,Remark for item 626,130 cm x 77 cm,ACTIVE,11/30/2024 12:00:00 AM,11/30/2024 12:00:00 AM
2024-ART-0627-Storage,AMO-65234,ART item #627 with historical significance,34,ART,17392.047199315115,Storage-Facility-7,St2-B,85.0,Donation,11/02/2024,1752.094525717882,,166 cm x 189 cm,ACTIVE,01/19/2024 12:00:00 AM,01/30/2024 12:00:00 AM
2024-ART-0628-Gallery,AMO-88400,ART item #628 with historical significance,95,ART,14124.025061655635,Gallery-East,Ga5-A,11.0,Transfer,08/17/2024,13017.077926191376,Remark for item 628,68 cm x 15 cm,ACTIVE,01/29/2024 12:00:00 AM,01/29/2024 12:00:00 AM
2024-MEMORABILIA-0629-Gallery,AMO-99383,MEMORABILIA item #629 with historical significance,88,MEMORABILIA,3559.530074160365,Gallery-East,Ga1-C,33.0,Purchase,07/18/2024,2005.4952335748376,Remark for item 629,104 cm x 100 cm,ACTIVE,04/09/2024 12:00:00 AM,04/19/2024 12:00:00 AM
2024-DOCUMENTS-0630-Goldenberg,AMO-41217,DOCUMENTS item #630 with historical significance,30,DOCUMENTS,31266.3599001903,Goldenberg,Go1-C,138.0,Donation,01/28/2024,6527.629664789919,Remark for item 630,,ACTIVE,03/05/2024 12:00:00 AM,03/19/2024 12:00:00 AM
2024-MEMORABILIA-0631-Storage,AMO-15730,MEMORABILIA item #631 with historical significance,41,MEMORABILIA,34675.757639009506,Storage-Facility-7,St3-C,,Transfer,11/04/2024,4193.651110145924,,62 cm x 136 cm,ACTIVE,12/27/2024 12:00:00 AM,01/19/2025 12:00:00 AM
2024-FURNITURE-0632-Warehouse,AMO-68135,FURNITURE item #632 with historical significance,92,FURNITURE,-23575.122818262087,Warehouse-A,Wa3-B,69.0,Transfer,09/17/2024,9167.15766150548,Remark for item 632,169 cm x 134 cm,ACTIVE,05/23/2024 12:00:00 AM,05/25/2024 12:00:00 AM
2024-MEMORABILIA-0633-Warehouse,AMO-78287,MEMORABILIA item #633 with historical significance,30,MEMORABILIA,-23658.6348254672,Warehouse-A,Wa3-C,37.0,Transfer,,2513.177326195166,Remark for item 633,39 cm x 15 cm,ACTIVE,09/12/2024 12:00:00 AM,10/08/2024 12:00:00 AM
2024-ART-0634-Storage,AMO-46433,ART item #634 with historical significance,76,ART,-13856.896250483947,Storage-Facility-7,St4-B,127.0,Donation,,679.3082670350373,Remark for item 634,107 cm x 57 cm,ACTIVE,12/03/2024 12:00:00 AM,12/16/2024 12:00:00 AM
2024-SCULPTURE-0635-Goldenberg,AMO-96560,SCULPTURE item #635 with historical significance,40,SCULPTURE,13219.06025758701,Goldenberg,Go1-C,87.0,Purchase,05/26/2024,2606.7860772513654,Remark for item 635,,ACTIVE,11/14/2024 12:00:00 AM,11/27/2024 12:00:00 AM
2024-DOCUMENTS-0636-Goldenberg,AMO-24314,DOCUMENTS item #636 with historical significance,71,DOCUMENTS,15548.01885588212,Goldenberg,Go4-C,119.0,Transfer,12/19/2024,9068.556345293237,Remark for item 636,129 cm x 200 cm,ACTIVE,05/01/2024 12:00:00 AM,05/05/2024 12:00:00 AM
2024-ART-0637-Storage,AMO-99469,ART item #637 with historical significance,36,ART,16338.357537849495,Storage-Facility-7,St1-A,158.0,Transfer,05/22/2024,-220.7831764532434,Remark for item 637,13 cm x 41 cm,ACTIVE,06/06/2024 12:00:00 AM,06/24/2024 12:00:00 AM
2024-FURNITURE-0638-Storage,AMO-33433,FURNITURE item #638 with historical significance,57,FURNITURE,29102.17920720893,Storage-Facility-7,St4-A,123.0,Purchase,09/07/2024,6947.352444623203,Remark for item 638,,ACTIVE,11/08/2024 12:00:00 AM,11/25/2024 12:00:00 AM
2024-FURNITURE-0639-Goldenberg,AMO-67729,FURNITURE item #639 with historical significance,24,FURNITURE,-25690.19537842481,Goldenberg,Go3-B,38.0,Purchase,11/02/2024,3987.00034924929,Remark for item 639,139 cm x 122 cm,ACTIVE,10/23/2024 12:00:00 AM,11/02/2024 12:00:00 AM
2024-ART-0640-Warehouse,AMO-17970,ART item #640 with historical significance,92,ART,22529.318557772458,Warehouse-A,Wa3-B,139.0,Donation,10/08/2024,-487.81751679995955,,140 cm x 29 cm,INACTIVE,05/01/2024 12:00:00 AM,05/07/2024 12:00:00 AM
2024-FURNITURE-0641-Storage,AMO-99262,FURNITURE item #641 with historical significance,54,FURNITURE,39392.67033279049,Storage-Facility-7,St1-C,93.0,Purchase,07/21/2024,249.72206483736636,Remark for item 641,17 cm x 51 cm,ACTIVE,07/07/2024 12:00:00 AM,07/08/2024 12:00:00 AM
2024-FURNITURE-0642-Warehouse,AMO-87493,FURNITURE item #642 with historical significance,4,FURNITURE,8139.411336788557,Warehouse-A,Wa1-C,131.0,Donation,12/12/2024,134.64087858065193,Remark for item 642,178 cm x 195 cm,ACTIVE,03/17/2024 12:00:00 AM,03/29/2024 12:00:00 AM
2024-ART-0643-Goldenberg,AMO-39436,ART item #643 with historical significance,73,ART,5389.476189536688,Goldenberg,Go5-C,32.0,Transfer,09/26/2024,,Remark for item 643,122 cm x 91 cm,ACTIVE,05/17/2024 12:00:00 AM,05/23/2024 12:00:00 AM
2024-SCULPTURE-0644-Storage,AMO-41985,SCULPTURE item #644 with historical significance,43,SCULPTURE,-22406.877172380046,Storage-Facility-7,St2-B,178.0,Donation,12/14/2024,-6200.2544129714715,Remark for item 644,102 cm x 177 cm,ACTIVE,09/04/2024 12:00:00 AM,09/23/2024 12:00:00 AM
2024-MEMORABILIA-0645-Gallery,AMO-64899,MEMORABILIA item #645 with historical significance,30,MEMORABILIA,44862.6265806243,Gallery-East,Ga5-A,150.0,Transfer,10/09/2024,-3234.8067415916394,Remark for item 645,114 cm x 117 cm,ACTIVE,09/15/2024 12:00:00 AM,09/19/2024 12:00:00 AM
2024-SCULPTURE-0646-Gallery,AMO-92920,SCULPTURE item #646 with historical significance,99,SCULPTURE,-19784.80873640768,Gallery-East,Ga2-A,196.0,Purchase,08/24/2024,-9766.950568018574,Remark for item 646,16 cm x 186 cm,ACTIVE,03/26/2024 12:00:00 AM,03/28/2024 12:00:00 AM
2024-MEMORABILIA-0647-Gallery,AMO-65359,MEMORABILIA item #647 with historical significance,46,MEMORABILIA,-10974.043692237556,Gallery-East,Ga2-B,87.0,Transfer,06/19/2024,-5615.4489670374915,,28 cm x 199 cm,ACTIVE,06/30/2024 12:00:00 AM,07/30/2024 12:00:00 AM
2024-DOCUMENTS-0648-Gallery,AMO-92684,DOCUMENTS item #648 with historical significance,58,DOCUMENTS,46050.37900340922,Gallery-East,Ga4-B,197.0,Purchase,09/03/2024,6049.08544671317,,182 cm x 176 cm,INACTIVE,08/20/2024 12:00:00 AM,09/01/2024 12:00:00 AM
2024-FURNITURE-0649-Gallery,AMO-33163,FURNITURE item #649 with historical significance,66,FURNITURE,-12203.758629443095,Gallery-East,Ga5-B,145.0,Donation,09/19/2024,12262.179026721544,Remark for item 649,108 cm x 91 cm,ACTIVE,04/01/2024 12:00:00 AM,05/01/2024 12:00:00 AM
2024-MEMORABILIA-0650-Goldenberg,AMO-37614,MEMORABILIA item #650 with historical significance,56,MEMORABILIA,29544.137174789856,Goldenberg,Go5-B,43.0,Transfer,05/16/2024,-624.1569175431123,Remark for item 650,76 cm x 165 cm,ACTIVE,02/24/2024 12:00:00 AM,03/24/2024 12:00:00 AM
2024-MEMORABILIA-0651-Storage,AMO-28481,MEMORABILIA item #651 with historical significance,13,MEMORABILIA,-57485.14287183933,Storage-Facility-7,St2-C,11.0,Transfer,09/18/2024,12454.71286295371,,16 cm x 104 cm,UNDER_REVIEW,04/14/2024 12:00:00 AM,04/23/2024 12:00:00 AM
2024-SCULPTURE-0652-Gallery,AMO-68304,SCULPTURE item #652 with historical significance,67,SCULPTURE,-29739.311669089904,Gallery-East,Ga2-B,31.0,Purchase,07/16/2024,-7226.993734784459,Remark for item 652,197 cm x 181 cm,ACTIVE,02/29/2024 12:00:00 AM,03/30/2024 12:00:00 AM
2024-FURNITURE-0653-Goldenberg,AMO-39155,FURNITURE item #653 with historical significance,94,FURNITURE,30564.260800241005,Goldenberg,Go1-B,189.0,Donation,02/23/2024,13198.762031696364,Remark for item 653,,ACTIVE,02/21/2024 12:00:00 AM,03/21/2024 12:00:00 AM
2024-SCULPTURE-0654-Storage,AMO-34955,SCULPTURE item #654 with historical significance,72,SCULPTURE,39606.82046276295,Storage-Facility-7,St1-C,57.0,Transfer,05/16/2024,3819.545600261798,Remark for item 654,82 cm x 43 cm,ACTIVE,04/11/2024 12:00:00 AM,05/01/2024 12:00:00 AM
2024-ART-0655-Warehouse,AMO-10419,ART item #655 with historical significance,56,ART,19868.85854163215,Warehouse-A,Wa1-B,108.0,Transfer,10/13/2024,5267.077793901539,Remark for item 655,145 cm x 178 cm,ACTIVE,04/02/2024 12:00:00 AM,04/30/2024 12:00:00 AM
2024-FURNITURE-0656-Warehouse,AMO-48288,FURNITURE item #656 with historical significance,86,FURNITURE,23973.214744669127,Warehouse-A,Wa4-B,76.0,Transfer,,2405.9571198468793,Remark for item 656,83 cm x 117 cm,ACTIVE,08/16/2024 12:00:00 AM,08/26/2024 12:00:00 AM
2024-MEMORABILIA-0657-Gallery,AMO-25180,MEMORABILIA item #657 with historical significance,23,MEMORABILIA,7605.027598796902,Gallery-East,Ga4-B,33.0,Transfer,08/27/2024,687.0343605023879,Remark for item 657,70 cm x 17 cm,ACTIVE,05/28/2024 12:00:00 AM,06/05/2024 12:00:00 AM
2024-SCULPTURE-0658-Warehouse,AMO-63609,SCULPTURE item #658 with historical significance,8,SCULPTURE,-13849.114721666909,Warehouse-A,Wa5-B,114.0,Purchase,05/02/2024,-403.3753843338702,Remark for item 658,21 cm x 88 cm,INACTIVE,08/17/2024 12:00:00 AM,08/30/2024 12:00:00 AM
2024-MEMORABILIA-0659-Warehouse,AMO-80256,MEMORABILIA item #659 with historical significance,27,MEMORABILIA,-37323.920354884634,Warehouse-A,Wa1-C,185.0,Transfer,,508.30186602625054,Remark for item 659,100 cm x 151 cm,ACTIVE,02/02/2024 12:00:00 AM,02/22/2024 12:00:00 AM
